sample_id,read1,read2
SRR4050463_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050463_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050463_pass_2.fastq.gz
SRR4050464_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050464_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050464_pass_2.fastq.gz
SRR4050465_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050465_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050465_pass_2.fastq.gz
SRR4050466_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050466_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4050466_pass_2.fastq.gz
SRR4050467_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050467_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050467_pass_2.fastq.gz
SRR4050468_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050468_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050468_pass_2.fastq.gz
SRR4050469_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050469_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050469_pass_2.fastq.gz
SRR4050470_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050470_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050470_pass_2.fastq.gz
SRR4050471_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050471_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050471_pass_2.fastq.gz
SRR4050472_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050472_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050472_pass_2.fastq.gz
SRR4050473_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050473_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050473_pass_2.fastq.gz
SRR4050474_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050474_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050474_pass_2.fastq.gz
SRR4050475_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050475_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050475_pass_2.fastq.gz
SRR4050476_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050476_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050476_pass_2.fastq.gz
SRR4050477_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050477_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050477_pass_2.fastq.gz
SRR4050478_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050478_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050478_pass_2.fastq.gz
SRR4050479_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050479_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050479_pass_2.fastq.gz
SRR4050480_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050480_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050480_pass_2.fastq.gz
SRR4050481_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050481_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050481_pass_2.fastq.gz
SRR4050482_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050482_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050482_pass_2.fastq.gz
SRR4050483_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050483_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050483_pass_2.fastq.gz
SRR4050484_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050484_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050484_pass_2.fastq.gz
SRR4050485_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050485_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050485_pass_2.fastq.gz
SRR4050486_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050486_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050486_pass_2.fastq.gz
SRR4050487_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050487_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050487_pass_2.fastq.gz
SRR4050488_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050488_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050488_pass_2.fastq.gz
SRR4050489_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050489_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050489_pass_2.fastq.gz
SRR4050490_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050490_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050490_pass_2.fastq.gz
SRR4050491_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050491_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050491_pass_2.fastq.gz
SRR4050492_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050492_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050492_pass_2.fastq.gz
SRR4050493_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050493_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050493_pass_2.fastq.gz
SRR4050494_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050494_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050494_pass_2.fastq.gz
SRR4050495_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050495_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050495_pass_2.fastq.gz
SRR4050496_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050496_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050496_pass_2.fastq.gz
SRR4050497_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050497_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050497_pass_2.fastq.gz
SRR4050498_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050498_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050498_pass_2.fastq.gz
SRR4050499_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050499_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050499_pass_2.fastq.gz
SRR4050500_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050500_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050500_pass_2.fastq.gz
SRR4050501_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050501_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050501_pass_2.fastq.gz
SRR4050502_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050502_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050502_pass_2.fastq.gz
SRR4050503_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050503_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050503_pass_2.fastq.gz
SRR4050504_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050504_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050504_pass_2.fastq.gz
SRR4050505_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050505_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050505_pass_2.fastq.gz
SRR4050506_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050506_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050506_pass_2.fastq.gz
SRR4050507_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050507_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050507_pass_2.fastq.gz
SRR4050508_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050508_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050508_pass_2.fastq.gz
SRR4050509_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050509_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050509_pass_2.fastq.gz
SRR4050510_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050510_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050510_pass_2.fastq.gz
SRR4050511_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050511_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050511_pass_2.fastq.gz
SRR4050512_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050512_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050512_pass_2.fastq.gz
SRR4050513_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050513_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050513_pass_2.fastq.gz
SRR4050514_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050514_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050514_pass_2.fastq.gz
SRR4050515_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050515_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050515_pass_2.fastq.gz
SRR4050516_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050516_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050516_pass_2.fastq.gz
SRR4050517_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050517_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050517_pass_2.fastq.gz
SRR4050518_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050518_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050518_pass_2.fastq.gz
SRR4050519_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050519_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050519_pass_2.fastq.gz
SRR4050520_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050520_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050520_pass_2.fastq.gz
SRR4050521_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050521_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050521_pass_2.fastq.gz
SRR4050522_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050522_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050522_pass_2.fastq.gz
SRR4050523_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050523_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050523_pass_2.fastq.gz
SRR4050524_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050524_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050524_pass_2.fastq.gz
SRR4050525_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050525_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050525_pass_2.fastq.gz
SRR4050526_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050526_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050526_pass_2.fastq.gz
SRR4050527_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050527_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050527_pass_2.fastq.gz
SRR4050528_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050528_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050528_pass_2.fastq.gz
SRR4050529_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050529_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050529_pass_2.fastq.gz
SRR4050530_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050530_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050530_pass_2.fastq.gz
SRR4050531_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050531_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050531_pass_2.fastq.gz
SRR4050532_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050532_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050532_pass_2.fastq.gz
SRR4050533_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050533_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050533_pass_2.fastq.gz
SRR4050534_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050534_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050534_pass_2.fastq.gz
SRR4050535_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050535_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050535_pass_2.fastq.gz
SRR4050536_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050536_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050536_pass_2.fastq.gz
SRR4050537_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050537_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050537_pass_2.fastq.gz
SRR4050538_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050538_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050538_pass_2.fastq.gz
SRR4050539_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050539_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050539_pass_2.fastq.gz
SRR4050540_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050540_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050540_pass_2.fastq.gz
SRR4050541_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050541_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050541_pass_2.fastq.gz
SRR4050542_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050542_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050542_pass_2.fastq.gz
SRR4050543_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050543_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050543_pass_2.fastq.gz
SRR4050544_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050544_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050544_pass_2.fastq.gz
SRR4050545_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050545_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050545_pass_2.fastq.gz
SRR4050546_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050546_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050546_pass_2.fastq.gz
